order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,loyalty_tier,revenue,price_diff,discount_flag,discount_pct_vs_base,order_year,order_month,order_dow,is_delivered,is_delayed,is_cancelled
O843496,C00126,P0019,3,26.91,2025-07-06,delayed,paypal,central,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,matthew61@yahoo.com,2025-06-02,female,silver,80.73,-3.3900000000000006,False,0.0,2025.0,7.0,6.0,False,True,False
O784880,C00459,P0008,1,45.16,2025-07-06,cancelled,credit card,south,0.1,Storage Product 47,storage,2024-08-29,31.96,s788,renee11@yahoo.com,2025-02-07,femle,gold,45.16,13.199999999999996,True,0.0031289111389236545,2025.0,7.0,6.0,False,False,True
O801028,C00274,P0013,1,41.06,2025-07-06,delivered,credit card,north,0.0,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,cherylfowler@wilcox-robertson.com,2024-12-08,femle,gold,41.06,4.539999999999999,False,0.0,2025.0,7.0,6.0,True,False,False
O720162,C00409,P0029,2,31.01,2025-07-06,delivered,credit card,south,0.1,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,usweeney@garcia-moreno.com,2024-12-16,femle,gold,62.02,7.600000000000001,True,0.004271678769756515,2025.0,7.0,6.0,True,False,False
O335604,C00470,P0004,4,10.36,2025-07-06,delayed,credit card,north,0.0,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,,2024-07-17,femle,silver,41.44,1.2299999999999986,False,0.0,2025.0,7.0,6.0,False,True,False
O137196,C00299,P0003,4,11.01,2025-07-06,cancelled,paypal,south,0.05,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,harttammy@hotmail.com,2025-01-27,nan,silver,44.04,3.09,True,0.006313131313131314,2025.0,7.0,6.0,False,False,True
O674445,C00133,P0025,1,40.37,2025-07-06,delayed,credit card,north,0.15,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,charleslandry@hotmail.com,2024-10-30,female,bronze,40.37,25.129999999999995,True,0.00984251968503937,2025.0,7.0,6.0,False,True,False
O642187,C00337,P0025,3,23.22,2025-07-06,delayed,credit card,west,0.2,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,gregory65@yahoo.com,2025-04-17,male,gold,69.66,7.979999999999999,True,0.013123359580052493,2025.0,7.0,6.0,False,True,False
O380919,C00489,P0022,3,43.76,2025-07-06,delivered,credit card,west,0.0,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,gpreston@dillon.net,2024-10-29,female,bronze,131.28,23.99,False,0.0,2025.0,7.0,6.0,True,False,False
O118311,C00311,P0016,3,31.39,2025-07-06,delivered,credit card,central,0.0,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,sabrinaweaver@hotmail.com,2024-07-28,male,gold,94.17,4.68,False,0.0,2025.0,7.0,6.0,True,False,False
O724816,C00382,P0004,2,16.62,2025-07-06,delivered,credit card,south,0.0,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,mcneilrobert@gmail.com,2025-01-07,female,gold,33.24,7.49,False,0.0,2025.0,7.0,6.0,True,False,False
O368037,C00212,P0027,1,9.79,2025-07-06,cancelled,credit card,north,0.15,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,epollard@white.info,2024-07-20,male,gold,9.79,-13.260000000000002,True,0.006507592190889371,2025.0,7.0,6.0,False,False,True
O791309,C00373,P0019,1,8.88,2025-07-06,delayed,credit card,north,0.1,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,shawn75@hotmail.com,2024-07-06,male,gold,8.88,-21.42,True,0.0033003300330033004,2025.0,7.0,6.0,False,True,False
O896592,C00233,P0006,3,11.92,2025-07-06,cancelled,paypal,central,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,ryanbartlett@guerra.com,2024-11-01,other,silver,35.76,-24.14,False,0.0,2025.0,7.0,6.0,False,False,True
O196972,C00339,P0004,4,33.23,2025-07-06,delayed,credit card,north,0.1,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,brittanygardner@saunders.com,2024-12-23,female,gold,132.92,24.099999999999994,True,0.01095290251916758,2025.0,7.0,6.0,False,True,False
O782307,C00493,P0019,3,11.7,2025-07-06,delivered,credit card,east,0.1,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,tracygallagher@anderson.biz,2024-12-09,female,gold,35.099999999999994,-18.6,True,0.0033003300330033004,2025.0,7.0,6.0,True,False,False
O232518,C00084,P0026,5,22.05,2025-07-06,cancelled,paypal,south,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,mariahmiller@yahoo.com,2024-10-08,female,gold,110.25,-5.009999999999998,False,0.0,2025.0,7.0,6.0,False,False,True
O132177,C00189,P0024,5,27.74,2025-07-06,cancelled,credit card,west,0.15,Storage Product 87,storage,2025-02-24,26.33,s558,benjaminzimmerman@warren-bishop.com,2024-11-27,male,bronze,138.7,1.4100000000000001,True,0.00569692366122294,2025.0,7.0,6.0,False,False,True
O999107,C00332,P0005,2,9.22,2025-07-06,delivered,credit card,west,0.05,Personal Care Product 1,personal care,2024-10-20,31.1,s559,ashleyjackson@jackson-adams.com,2025-01-13,male,silver,18.44,-21.880000000000003,True,0.001607717041800643,2025.0,7.0,6.0,True,False,False
O487774,C00246,P0008,2,36.37,2025-07-06,cancelled,credit card,east,0.1,Storage Product 47,storage,2024-08-29,31.96,s788,brandywilliams@simpson-khan.info,2024-10-24,male,gold,72.74,4.409999999999997,True,0.0031289111389236545,2025.0,7.0,6.0,False,False,True
O918160,C00390,P0017,3,26.02,2025-07-06,delivered,paypal,west,0.1,Personal Care Product 11,personal care,2024-12-16,16.46,s594,hatfieldsarah@hughes.biz,2024-11-24,female,silver,78.06,9.559999999999999,True,0.006075334143377886,2025.0,7.0,6.0,True,False,False
O367156,C00227,P0027,2,49.79,2025-07-06,delivered,paypal,central,0.0,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,igonzalez@gmail.com,2024-12-28,male,bronze,99.58,26.74,False,0.0,2025.0,7.0,6.0,True,False,False
O780845,C00065,P0005,3,15.11,2025-07-06,delivered,credit card,west,0.0,Personal Care Product 1,personal care,2024-10-20,31.1,s559,juliawells@yahoo.com,2025-04-23,male,gold,45.33,-15.990000000000002,False,0.0,2025.0,7.0,6.0,True,False,False
O123914,C00020,P0023,2,41.7,2025-07-06,delivered,credit card,central,0.0,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,josephbrennan@yahoo.com,2024-09-26,female,gold,83.4,5.660000000000004,False,0.0,2025.0,7.0,6.0,True,False,False
O553132,C00070,P0007,1,18.19,2025-07-06,cancelled,credit card,west,0.15,Personal Care Product 64,personal care,2024-09-30,33.63,s379,wwoods@molina-castaneda.biz,2025-01-31,male,gold,18.19,-15.440000000000001,True,0.004460303300624442,2025.0,7.0,6.0,False,False,True
O193936,C00120,P0003,5,45.53,2025-07-06,cancelled,credit card,east,0.1,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,jessica99@burns.com,2024-11-12,female,gold,227.65,37.61,True,0.012626262626262628,2025.0,7.0,6.0,False,False,True
O438675,C00464,P0015,2,18.55,2025-07-06,cancelled,credit card,north,0.0,Storage Product 10,storage,2024-08-08,39.21,s466,mthomas@hotmail.com,2025-04-01,male,gold,37.1,-20.66,False,0.0,2025.0,7.0,6.0,False,False,True
O569766,C00479,P0009,5,40.71,2025-07-06,delayed,credit card,central,0.1,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,smithyvonne@yahoo.com,2025-02-09,male,gold,203.55,32.71,True,0.0125,2025.0,7.0,6.0,False,True,False
O550995,C00054,P0017,1,8.62,2025-07-06,delayed,bank transfer,east,0.0,Personal Care Product 11,personal care,2024-12-16,16.46,s594,rushsamantha@hotmail.com,2024-11-04,femle,silver,8.62,-7.840000000000002,False,0.0,2025.0,7.0,6.0,False,True,False
O747221,C00216,P0015,2,36.98,2025-07-06,delayed,paypal,east,0.0,Storage Product 10,storage,2024-08-08,39.21,s466,vpreston@yahoo.com,2025-06-18,male,bronze,73.96,-2.230000000000004,False,0.0,2025.0,7.0,6.0,False,True,False
O636801,C00120,P0005,2,33.22,2025-07-06,delivered,credit card,south,0.0,Personal Care Product 1,personal care,2024-10-20,31.1,s559,jessica99@burns.com,2024-11-12,female,gold,66.44,2.1199999999999974,False,0.0,2025.0,7.0,6.0,True,False,False
O531809,C00403,P0019,1,11.82,2025-07-06,delayed,bank transfer,west,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,pwalker@moon-flores.com,2025-02-12,female,silver,11.82,-18.48,False,0.0,2025.0,7.0,6.0,False,True,False
O824018,C00007,P0027,5,19.2,2025-07-06,cancelled,credit card,west,0.15,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,francisco53@hotmail.com,2024-10-17,female,gold,96.0,-3.8500000000000014,True,0.006507592190889371,2025.0,7.0,6.0,False,False,True
O238900,C00428,P0006,4,28.99,2025-07-06,delivered,bank transfer,east,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,floresjeffery@brown-frey.net,2024-11-21,female,gold,115.96,-7.070000000000004,False,0.0,2025.0,7.0,6.0,True,False,False
O580451,C00331,P0014,3,41.92,2025-07-06,delayed,bank transfer,east,0.15,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,asmith@yahoo.com,2025-05-04,femle,gold,125.76,28.700000000000003,True,0.0113464447806354,2025.0,7.0,6.0,False,True,False
O165451,C00326,P0012,1,46.21,2025-07-06,delivered,credit card,north,0.05,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,rreynolds@hotmail.com,2025-03-19,female,gold,46.21,31.54,True,0.0034083162917518746,2025.0,7.0,6.0,True,False,False
O582648,C00294,P0012,2,35.87,2025-07-06,delivered,bank transfer,south,0.2,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,kevinthomas@hotmail.com,2025-01-24,male,gold,71.74,21.199999999999996,True,0.013633265167007498,2025.0,7.0,6.0,True,False,False
O160700,C00021,P0022,3,18.3,2025-07-06,delayed,bank transfer,central,0.0,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,raymond57@hayes.com,2025-02-19,male,silver,54.900000000000006,-1.4699999999999989,False,0.0,2025.0,7.0,6.0,False,True,False
O960541,C00049,P0015,4,31.79,2025-07-06,delayed,bank transfer,south,0.15,Storage Product 10,storage,2024-08-08,39.21,s466,rasmussenjoshua@hotmail.com,2025-01-19,male,gold,127.16,-7.420000000000002,True,0.0038255547054322873,2025.0,7.0,6.0,False,True,False
O669871,C00483,P0020,1,47.62,2025-07-06,delayed,credit card,south,0.2,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,jordan66@yahoo.com,2025-04-18,femle,gold,47.62,17.349999999999998,True,0.006607201850016518,2025.0,7.0,6.0,False,True,False
O430942,C00385,P0007,4,28.05,2025-07-06,delayed,credit card,north,0.2,Personal Care Product 64,personal care,2024-09-30,33.63,s379,scottbowen@goodman.info,2025-06-04,male,gold,112.2,-5.580000000000002,True,0.005947071067499256,2025.0,7.0,6.0,False,True,False
O671311,C00267,P0023,2,31.75,2025-07-06,delayed,paypal,south,0.05,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,edelgado@santos-avila.com,2024-11-07,male,bronze,63.5,-4.289999999999999,True,0.0013873473917869036,2025.0,7.0,6.0,False,True,False
O594638,C00491,P0013,5,42.67,2025-07-06,delivered,paypal,north,0.0,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,tthomas@gmail.com,2025-05-04,other,gold,213.35000000000002,6.149999999999999,False,0.0,2025.0,7.0,6.0,True,False,False
O815545,C00314,P0029,2,27.03,2025-07-06,cancelled,credit card,south,0.0,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,ismith@hotmail.com,2024-12-12,female,gold,54.06,3.620000000000001,False,0.0,2025.0,7.0,6.0,False,False,True
O149934,C00053,P0028,1,34.92,2025-07-06,delivered,bank transfer,south,0.2,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,bradley60@frost.com,2024-11-24,femle,gold,34.92,0.6400000000000006,True,0.005834305717619603,2025.0,7.0,6.0,True,False,False
O703996,C00410,P0002,2,28.88,2025-07-06,delivered,paypal,east,0.0,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,kaufmandouglas@yahoo.com,2024-08-11,female,silver,57.76,-5.349999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O736791,C00431,P0001,3,40.3,2025-07-06,delayed,credit card,west,0.15,Storage Product 39,storage,2025-03-11,15.88,s339,stacey92@vaughan.info,2025-02-01,female,gold,120.89999999999999,24.419999999999995,True,0.009445843828715364,2025.0,7.0,6.0,False,True,False
O858445,C00054,P0014,5,15.65,2025-07-06,delivered,credit card,south,0.2,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,rushsamantha@hotmail.com,2024-11-04,femle,silver,78.25,2.4299999999999997,True,0.015128593040847202,2025.0,7.0,6.0,True,False,False
O482370,C00464,P0021,5,49.46,2025-07-06,delayed,paypal,south,0.15,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,mthomas@hotmail.com,2025-04-01,male,gold,247.3,29.23,True,0.007414730598121601,2025.0,7.0,6.0,False,True,False
O310101,C00018,P0013,4,10.91,2025-07-06,delivered,credit card,west,0.2,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,john39@gmail.com,2024-08-08,female,bronze,43.64,-25.610000000000003,True,0.00547645125958379,2025.0,7.0,6.0,True,False,False
O829747,C00124,P0019,1,44.49,2025-07-06,delayed,bank transfer,east,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,martineztammy@yahoo.com,2025-06-08,female,gold,44.49,14.190000000000001,False,0.0,2025.0,7.0,6.0,False,True,False
O413048,C00125,P0007,3,36.73,2025-07-06,delivered,credit card,east,0.05,Personal Care Product 64,personal care,2024-09-30,33.63,s379,dgarcia@bowen.com,2024-08-04,female,gold,110.19,3.0999999999999943,True,0.001486767766874814,2025.0,7.0,6.0,True,False,False
O921072,C00113,P0016,3,18.27,2025-07-06,delivered,paypal,east,0.2,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,mgutierrez@cox.com,2024-09-23,femle,gold,54.81,-8.440000000000001,True,0.007487832272557095,2025.0,7.0,6.0,True,False,False
O279856,C00316,P0012,2,24.92,2025-07-06,cancelled,credit card,central,0.15,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,hullalice@lee.com,2025-05-18,female,gold,49.84,10.250000000000002,True,0.010224948875255624,2025.0,7.0,6.0,False,False,True
O207812,C00262,P0022,4,42.14,2025-07-06,delivered,paypal,east,0.1,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,ann44@gmail.com,2025-02-13,female,gold,168.56,22.37,True,0.005058168942842691,2025.0,7.0,6.0,True,False,False
O879815,C00034,P0008,5,31.1,2025-07-06,delivered,credit card,north,0.0,Storage Product 47,storage,2024-08-29,31.96,s788,barnesbrandy@stewart.com,2024-10-06,femle,gold,155.5,-0.8599999999999994,False,0.0,2025.0,7.0,6.0,True,False,False
O973280,C00194,P0015,1,18.59,2025-07-06,delayed,credit card,west,0.0,Storage Product 10,storage,2024-08-08,39.21,s466,andrew42@gmail.com,2024-11-15,female,gold,18.59,-20.62,False,0.0,2025.0,7.0,6.0,False,True,False
O628409,C00294,P0022,2,38.0,2025-07-06,delivered,bank transfer,east,0.2,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,kevinthomas@hotmail.com,2025-01-24,male,gold,76.0,18.23,True,0.010116337885685382,2025.0,7.0,6.0,True,False,False
O888957,C00388,P0008,1,49.84,2025-07-06,cancelled,credit card,central,0.0,Storage Product 47,storage,2024-08-29,31.96,s788,abbottdominique@yahoo.com,2024-09-23,male,gold,49.84,17.880000000000003,False,0.0,2025.0,7.0,6.0,False,False,True
O406782,C00399,P0019,4,9.22,2025-07-06,delayed,credit card,north,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,rogersruben@brown.com,2025-01-14,male,bronze,36.88,-21.08,False,0.0,2025.0,7.0,6.0,False,True,False
O611456,C00406,P0014,1,41.59,2025-07-06,delayed,credit card,south,0.15,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,woodkelly@yahoo.com,2025-04-19,female,brnze,41.59,28.370000000000005,True,0.0113464447806354,2025.0,7.0,6.0,False,True,False
O330105,C00400,P0026,1,40.65,2025-07-06,delivered,credit card,north,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,brian92@yahoo.com,2024-09-05,male,gold,40.65,13.59,False,0.0,2025.0,7.0,6.0,True,False,False
O239593,C00342,P0015,3,30.54,2025-07-06,delayed,paypal,central,0.2,Storage Product 10,storage,2024-08-08,39.21,s466,mjones@yahoo.com,2025-02-17,other,nan,91.62,-8.670000000000002,True,0.00510073960724305,2025.0,7.0,6.0,False,True,False
O788520,C00272,P0020,5,27.36,2025-07-06,delayed,credit card,west,0.0,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,znelson@rivera.info,2025-03-14,female,silver,136.8,-2.91,False,0.0,2025.0,7.0,6.0,False,True,False
O978779,C00071,P0016,3,22.04,2025-07-06,delayed,credit card,east,0.05,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,brobinson@johnson-rogers.biz,2025-04-13,male,gold,66.12,-4.670000000000002,True,0.0018719580681392737,2025.0,7.0,6.0,False,True,False
O256710,C00347,P0006,2,21.29,2025-07-06,delivered,credit card,south,0.2,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,dbrooks@chapman.com,2025-01-09,male,gold,42.58,-14.770000000000003,True,0.005546311702717693,2025.0,7.0,6.0,True,False,False
O539499,C00346,P0017,2,13.01,2025-07-06,delivered,credit card,central,0.0,Personal Care Product 11,personal care,2024-12-16,16.46,s594,williamstone@hotmail.com,,male,gold,26.02,-3.450000000000001,False,0.0,2025.0,7.0,6.0,True,False,False
O374980,C00068,P0016,1,21.74,2025-07-06,delivered,credit card,south,0.1,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,jasminebrown@yahoo.com,2024-11-11,femle,gold,21.74,-4.970000000000002,True,0.0037439161362785474,2025.0,7.0,6.0,True,False,False
O439576,C00238,P0026,4,13.92,2025-07-06,delayed,paypal,west,0.1,Storage Product 50,storage,2025-02-08,27.06,s952,zsanchez@hotmail.com,2024-12-10,male,silver,55.68,-13.139999999999999,True,0.0036954915003695496,2025.0,7.0,6.0,False,True,False
O740692,C00277,P0024,5,10.21,2025-07-06,delayed,paypal,central,0.0,Storage Product 87,storage,2025-02-24,26.33,s558,bryanwilson@yahoo.com,2024-09-06,female,gold,51.050000000000004,-16.119999999999997,False,0.0,2025.0,7.0,6.0,False,True,False
O373233,C00385,P0005,4,28.87,2025-07-06,delayed,credit card,central,0.15,Personal Care Product 1,personal care,2024-10-20,31.1,s559,scottbowen@goodman.info,2025-06-04,male,gold,115.48,-2.2300000000000004,True,0.004823151125401929,2025.0,7.0,6.0,False,True,False
O524866,C00149,P0001,1,17.92,2025-07-06,delivered,credit card,south,0.05,Storage Product 39,storage,2025-03-11,15.88,s339,antonio53@yahoo.com,2024-12-25,male,gold,17.92,2.040000000000001,True,0.0031486146095717885,2025.0,7.0,6.0,True,False,False
O203655,C00493,P0006,5,10.2,2025-07-06,delayed,credit card,east,0.2,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,tracygallagher@anderson.biz,2024-12-09,female,gold,51.0,-25.860000000000003,True,0.005546311702717693,2025.0,7.0,6.0,False,True,False
O732397,C00072,P0003,3,38.09,2025-07-06,cancelled,bank transfer,central,0.2,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,ncalhoun@johnson.com,2024-08-07,female,gold,114.27000000000001,30.17,True,0.025252525252525256,2025.0,7.0,6.0,False,False,True
O594114,C00371,P0005,3,29.84,2025-07-06,delayed,credit card,north,0.2,Personal Care Product 1,personal care,2024-10-20,31.1,s559,othomas@yahoo.com,2025-03-06,other,silver,89.52,-1.2600000000000016,True,0.006430868167202572,2025.0,7.0,6.0,False,True,False
O712881,C00255,P0008,2,11.96,2025-07-06,delivered,credit card,south,0.0,Storage Product 47,storage,2024-08-29,31.96,s788,tammy99@gmail.com,2025-04-12,female,gold,23.92,-20.0,False,0.0,2025.0,7.0,6.0,True,False,False
O967596,C00080,P0004,2,39.97,2025-07-06,cancelled,credit card,south,0.0,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,reedross@jones-holland.com,2025-05-31,femle,bronze,79.94,30.839999999999996,False,0.0,2025.0,7.0,6.0,False,False,True
O377904,C00500,P0007,5,23.76,2025-07-06,delayed,bank transfer,south,0.15,Personal Care Product 64,personal care,2024-09-30,33.63,s379,jasonjohnson@jackson.com,2024-11-28,male,gold,118.80000000000001,-9.870000000000001,True,0.004460303300624442,2025.0,7.0,6.0,False,True,False
O299995,C00330,P0007,4,38.5,2025-07-06,delayed,credit card,central,0.1,Personal Care Product 64,personal care,2024-09-30,33.63,s379,ryanhawkins@russell.com,2025-02-22,other,bronze,154.0,4.869999999999997,True,0.002973535533749628,2025.0,7.0,6.0,False,True,False
O405366,C00008,P0006,5,42.44,2025-07-06,delivered,bank transfer,north,0.05,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,amandasanchez@gray-mayo.net,2024-09-29,male,gold,212.2,6.3799999999999955,True,0.0013865779256794233,2025.0,7.0,6.0,True,False,False
O838951,C00034,P0013,1,28.05,2025-07-06,delivered,credit card,north,0.0,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,barnesbrandy@stewart.com,2024-10-06,femle,gold,28.05,-8.470000000000002,False,0.0,2025.0,7.0,6.0,True,False,False
O404200,C00028,P0028,5,43.29,2025-07-06,delayed,bank transfer,central,0.0,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,pearsonamber@novak.com,2024-12-10,femle,gold,216.45,9.009999999999998,False,0.0,2025.0,7.0,6.0,False,True,False
O905686,C00231,P0014,2,21.99,2025-07-06,cancelled,credit card,east,0.15,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,jonesraymond@higgins.org,2024-08-03,male,silver,43.98,8.769999999999998,True,0.0113464447806354,2025.0,7.0,6.0,False,False,True
O930020,C00345,P0006,2,14.95,2025-07-06,delayed,credit card,south,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,tammy61@gmail.com,2024-08-13,female,gold,29.9,-21.110000000000003,False,0.0,2025.0,7.0,6.0,False,True,False
O790117,C00113,P0020,5,11.76,2025-07-06,delayed,bank transfer,east,0.15,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,mgutierrez@cox.com,2024-09-23,femle,gold,58.8,-18.509999999999998,True,0.004955401387512388,2025.0,7.0,6.0,False,True,False
O582329,C00489,P0014,1,31.14,2025-07-06,cancelled,bank transfer,south,0.15,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,gpreston@dillon.net,2024-10-29,female,bronze,31.14,17.92,True,0.0113464447806354,2025.0,7.0,6.0,False,False,True
O719105,C00245,P0009,5,40.43,2025-07-06,delivered,credit card,central,0.15,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,tyler16@hotmail.com,2024-12-30,male,gold,202.15,32.43,True,0.01875,2025.0,7.0,6.0,True,False,False
O852603,C00169,P0010,4,18.79,2025-07-06,delivered,paypal,north,0.15,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,thomascynthia@gmail.com,2024-08-10,female,gold,75.16,1.0700000000000003,True,0.008465011286681716,2025.0,7.0,6.0,True,False,False
O356539,C00179,P0022,5,45.27,2025-07-06,delayed,credit card,west,0.1,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,christopher13@yahoo.com,2025-02-19,femle,gold,226.35000000000002,25.500000000000004,True,0.005058168942842691,2025.0,7.0,6.0,False,True,False
O876962,C00362,P0029,1,33.14,2025-07-06,delayed,paypal,south,0.1,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,kjackson@gmail.com,2025-05-11,male,gold,33.14,9.73,True,0.004271678769756515,2025.0,7.0,6.0,False,True,False
O291491,C00092,P0023,3,40.04,2025-07-06,delayed,paypal,south,0.05,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,kristopher31@hotmail.com,2024-09-18,male,gold,120.12,4.0,True,0.0013873473917869036,2025.0,7.0,6.0,False,True,False
O646795,C00385,P0004,4,38.74,2025-07-06,cancelled,credit card,west,0.2,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,scottbowen@goodman.info,2025-06-04,male,gold,154.96,29.61,True,0.02190580503833516,2025.0,7.0,6.0,False,False,True
O144315,C00385,P0012,3,31.59,2025-07-06,delayed,paypal,south,0.05,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,scottbowen@goodman.info,2025-06-04,male,gold,94.77,16.92,True,0.0034083162917518746,2025.0,7.0,6.0,False,True,False
O995899,C00313,P0009,2,18.71,2025-07-06,delayed,paypal,south,0.0,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,robinsonstephen@williamson.org,2025-06-25,male,bronze,37.42,10.71,False,0.0,2025.0,7.0,6.0,False,True,False
O975220,C00372,P0016,5,22.07,2025-07-06,delayed,credit card,east,0.1,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,,,,,110.35,-4.640000000000001,True,0.0037439161362785474,2025.0,7.0,6.0,False,True,False
O965331,C00312,P0019,1,26.9,2025-07-06,delayed,bank transfer,central,0.1,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,landryelizabeth@gutierrez.com,2024-08-01,other,gold,26.9,-3.400000000000002,True,0.0033003300330033004,2025.0,7.0,6.0,False,True,False
O359655,C00201,P0020,5,19.41,2025-07-06,delivered,paypal,west,0.15,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,christopher24@whitehead-hernandez.biz,2024-08-10,female,gold,97.05,-10.86,True,0.004955401387512388,2025.0,7.0,6.0,True,False,False
O440061,C00287,P0019,4,32.5,2025-07-06,delivered,paypal,central,0.2,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,victoria67@yahoo.com,2024-11-28,femle,gold,130.0,2.1999999999999993,True,0.006600660066006601,2025.0,7.0,6.0,True,False,False
O961340,C00291,P0012,2,22.23,2025-07-06,delayed,credit card,east,0.2,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,allencarlos@hotmail.com,2024-07-19,other,gold,44.46,7.5600000000000005,True,0.013633265167007498,2025.0,7.0,6.0,False,True,False
O441065,C00490,P0014,2,12.76,2025-07-06,delivered,credit card,north,0.15,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,pittsedward@gmail.com,2024-11-16,male,silver,25.52,-0.46000000000000085,True,0.0113464447806354,2025.0,7.0,6.0,True,False,False
O420794,C00039,P0018,2,47.74,2025-07-06,delivered,credit card,south,0.15,Storage Product 37,storage,2024-07-18,6.08,s767,mcmillandennis@gmail.com,2025-06-16,other,silver,95.48,41.660000000000004,True,0.024671052631578948,2025.0,7.0,6.0,True,False,False
O940904,C00179,P0001,4,43.93,2025-07-06,delayed,bank transfer,west,0.1,Storage Product 39,storage,2025-03-11,15.88,s339,christopher13@yahoo.com,2025-02-19,femle,gold,175.72,28.049999999999997,True,0.006297229219143577,2025.0,7.0,6.0,False,True,False
O310254,C00296,P0001,1,29.9,2025-07-06,cancelled,paypal,central,0.15,Storage Product 39,storage,2025-03-11,15.88,s339,comptonshelly@hotmail.com,2024-12-01,male,gold,29.9,14.019999999999998,True,0.009445843828715364,2025.0,7.0,6.0,False,False,True
O218065,C00324,,5,25.61,2025-07-06,delayed,paypal,north,0.2,,,,,,masonterri@davis.com,2024-11-15,female,gold,128.05,,True,,2025.0,7.0,6.0,False,True,False
